,Participant,Stimulus,1st Region,2nd Region,3rd Region,length
1037,308503671,books_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","2: mouth+chin, nose+cheeks, none",2.0
1039,308503671,cars_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1042,308503671,cleaning_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1045,308503671,clothes_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1048,308503671,color_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1050,308503671,concerts_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1053,308503671,date_birth_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1056,308503671,extrovertism_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1058,308503671,flight_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1060,308503671,food_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1062,308503671,last_hour_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, eyes+eyebrows",3.0
1064,308503671,movies_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1068,308503671,music_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1071,308503671,pets_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1073,308503671,smartphone_q1.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1075,308503671,sports_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1078,308503671,theatre_q1.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1080,308503671,tv_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1082,308503671,university_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, mouth+chin",3.0
1085,311170625,birth_city_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1088,311170625,books_q11.avi,mouth+chin,"mouth+chin, none","1: mouth+chin, none, none",1.0
1091,311170625,cars_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, mouth+chin",3.0
1094,311170625,cleaning_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1097,311170625,clothes_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1100,311170625,color_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, mouth+chin",3.0
1102,311170625,concerts_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1105,311170625,date_birth_q11.avi,mouth+chin,"mouth+chin, none","1: mouth+chin, none, none",1.0
1108,311170625,extrovertism_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1110,311170625,flight_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1112,311170625,food_q11.avi,mouth+chin,"mouth+chin, none","1: mouth+chin, none, none",1.0
1114,311170625,last_hour_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1116,311170625,movies_q11.avi,mouth+chin,"mouth+chin, none","1: mouth+chin, none, none",1.0
1120,311170625,music_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1123,311170625,pets_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1125,311170625,smartphone_q1.avi,mouth+chin,"mouth+chin, nose+cheeks","2: mouth+chin, nose+cheeks, none",2.0
1127,311170625,sports_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1130,311170625,theatre_q1.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1132,311170625,tv_q11.avi,mouth+chin,"mouth+chin, eyes+eyebrows","3: mouth+chin, eyes+eyebrows, nose+cheeks",3.0
1134,311170625,university_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1137,311356315,birth_city_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1140,311356315,books_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1143,311356315,cars_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1146,311356315,cleaning_q11.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","3: eyes+eyebrows, nose+cheeks, mouth+chin",3.0
1149,311356315,clothes_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1152,311356315,color_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1154,311356315,concerts_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, eyes+eyebrows",3.0
1157,311356315,date_birth_q11.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","3: eyes+eyebrows, nose+cheeks, mouth+chin",3.0
1160,311356315,extrovertism_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1162,311356315,flight_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1164,311356315,food_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1166,311356315,last_hour_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, mouth+chin",3.0
1168,311356315,movies_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1172,311356315,music_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1175,311356315,pets_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1177,311356315,smartphone_q1.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1179,311356315,sports_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, eyes+eyebrows",3.0
1182,311356315,theatre_q1.avi,eyes+eyebrows,"eyes+eyebrows, mouth+chin","3: eyes+eyebrows, mouth+chin, nose+cheeks",3.0
1184,311356315,tv_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, mouth+chin",3.0
1186,311356315,university_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, eyes+eyebrows",3.0
1189,312420185,birth_city_q11.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","3: eyes+eyebrows, nose+cheeks, eyes+eyebrows",3.0
1192,312420185,books_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1195,312420185,cars_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1198,312420185,cleaning_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1201,312420185,clothes_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1204,312420185,color_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1206,312420185,concerts_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1209,312420185,date_birth_q11.avi,nose+cheeks,"nose+cheeks, none","1: nose+cheeks, none, none",1.0
1212,312420185,extrovertism_q11.avi,mouth+chin,"mouth+chin, eyes+eyebrows","3: mouth+chin, eyes+eyebrows, nose+cheeks",3.0
1214,312420185,flight_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1216,312420185,food_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1218,312420185,last_hour_q11.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","3: eyes+eyebrows, nose+cheeks, eyes+eyebrows",3.0
1220,312420185,movies_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, mouth+chin",3.0
1224,312420185,music_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1227,312420185,pets_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1229,312420185,smartphone_q1.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1231,312420185,sports_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1234,312420185,theatre_q1.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1236,312420185,tv_q11.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","3: eyes+eyebrows, nose+cheeks, eyes+eyebrows",3.0
1238,312420185,university_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1241,312769367,birth_city_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1244,312769367,books_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1247,312769367,cars_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1250,312769367,cleaning_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1253,312769367,clothes_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1256,312769367,color_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1258,312769367,concerts_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1261,312769367,date_birth_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","2: mouth+chin, nose+cheeks, none",2.0
1264,312769367,extrovertism_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1266,312769367,flight_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1268,312769367,food_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1270,312769367,last_hour_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1272,312769367,movies_q11.avi,mouth+chin,"mouth+chin, eyes+eyebrows","2: mouth+chin, eyes+eyebrows, none",2.0
1276,312769367,music_q11.avi,mouth+chin,"mouth+chin, eyes+eyebrows","3: mouth+chin, eyes+eyebrows, mouth+chin",3.0
1279,312769367,pets_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","2: mouth+chin, nose+cheeks, none",2.0
1281,312769367,smartphone_q1.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1283,312769367,sports_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1286,312769367,theatre_q1.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1288,312769367,tv_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1290,312769367,university_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1293,314717430,birth_city_q11.avi,eyes+eyebrows,"eyes+eyebrows, mouth+chin","3: eyes+eyebrows, mouth+chin, nose+cheeks",3.0
1296,314717430,books_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1299,314717430,cars_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1302,314717430,cleaning_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1305,314717430,clothes_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1308,314717430,color_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1310,314717430,concerts_q11.avi,mouth+chin,"mouth+chin, eyes+eyebrows","3: mouth+chin, eyes+eyebrows, nose+cheeks",3.0
1313,314717430,date_birth_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","2: mouth+chin, nose+cheeks, none",2.0
1316,314717430,extrovertism_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1318,314717430,flight_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1320,314717430,food_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1322,314717430,last_hour_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1324,314717430,movies_q11.avi,mouth+chin,"mouth+chin, eyes+eyebrows","3: mouth+chin, eyes+eyebrows, mouth+chin",3.0
1328,314717430,music_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, forehead",3.0
1331,314717430,pets_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1333,314717430,smartphone_q1.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","3: eyes+eyebrows, nose+cheeks, eyes+eyebrows",3.0
1335,314717430,sports_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1338,314717430,theatre_q1.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1340,314717430,tv_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1342,314717430,university_q11.avi,forehead,"forehead, none","1: forehead, none, none",1.0
1345,315823492,birth_city_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1348,315823492,books_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, forehead",3.0
1351,315823492,cars_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1354,315823492,cleaning_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1357,315823492,clothes_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1360,315823492,color_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, forehead",3.0
1362,315823492,concerts_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1365,315823492,date_birth_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1368,315823492,extrovertism_q11.avi,eyes+eyebrows,"eyes+eyebrows, none","1: eyes+eyebrows, none, none",1.0
1370,315823492,flight_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1372,315823492,food_q11.avi,eyes+eyebrows,"eyes+eyebrows, forehead","2: eyes+eyebrows, forehead, none",2.0
1374,315823492,last_hour_q11.avi,eyes+eyebrows,"eyes+eyebrows, none","1: eyes+eyebrows, none, none",1.0
1376,315823492,movies_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1380,315823492,music_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1383,315823492,pets_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1385,315823492,smartphone_q1.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1387,315823492,sports_q11.avi,eyes+eyebrows,"eyes+eyebrows, none","1: eyes+eyebrows, none, none",1.0
1390,315823492,theatre_q1.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","2: eyes+eyebrows, nose+cheeks, none",2.0
1392,315823492,tv_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1394,315823492,university_q11.avi,eyes+eyebrows,"eyes+eyebrows, none","1: eyes+eyebrows, none, none",1.0
1397,326851821,birth_city_q11.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","3: eyes+eyebrows, nose+cheeks, eyes+eyebrows",3.0
1400,326851821,books_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1403,326851821,cars_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1406,326851821,cleaning_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1409,326851821,clothes_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1412,326851821,color_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1414,326851821,concerts_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1417,326851821,date_birth_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1420,326851821,extrovertism_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1422,326851821,flight_q11.avi,mouth+chin,"mouth+chin, eyes+eyebrows","2: mouth+chin, eyes+eyebrows, none",2.0
1424,326851821,food_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1426,326851821,last_hour_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1428,326851821,movies_q11.avi,eyes+eyebrows,"eyes+eyebrows, none","1: eyes+eyebrows, none, none",1.0
1432,326851821,music_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1435,326851821,pets_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1437,326851821,smartphone_q1.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1439,326851821,sports_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1442,326851821,theatre_q1.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1444,326851821,tv_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1446,326851821,university_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1449,3705441,birth_city_q11.avi,nose+cheeks,"nose+cheeks, none","1: nose+cheeks, none, none",1.0
1452,3705441,books_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","2: nose+cheeks, mouth+chin, none",2.0
1455,3705441,cars_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1458,3705441,cleaning_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1461,3705441,clothes_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1464,3705441,color_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1466,3705441,concerts_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","2: mouth+chin, nose+cheeks, none",2.0
1469,3705441,date_birth_q11.avi,nose+cheeks,"nose+cheeks, none","1: nose+cheeks, none, none",1.0
1472,3705441,extrovertism_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1474,3705441,flight_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","2: nose+cheeks, mouth+chin, none",2.0
1476,3705441,food_q11.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","3: eyes+eyebrows, nose+cheeks, eyes+eyebrows",3.0
1478,3705441,last_hour_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","2: nose+cheeks, mouth+chin, none",2.0
1480,3705441,movies_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1484,3705441,music_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","2: nose+cheeks, mouth+chin, none",2.0
1487,3705441,pets_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1489,3705441,smartphone_q1.avi,nose+cheeks,"nose+cheeks, none","1: nose+cheeks, none, none",1.0
1491,3705441,sports_q11.avi,nose+cheeks,"nose+cheeks, none","1: nose+cheeks, none, none",1.0
1494,3705441,theatre_q1.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, mouth+chin",3.0
1496,3705441,tv_q11.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","3: eyes+eyebrows, nose+cheeks, mouth+chin",3.0
1498,3705441,university_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1501,38208633,birth_city_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1504,38208633,books_q11.avi,mouth+chin,"mouth+chin, eyes+eyebrows","3: mouth+chin, eyes+eyebrows, nose+cheeks",3.0
1507,38208633,cars_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1510,38208633,cleaning_q11.avi,nose+cheeks,"nose+cheeks, mouth+chin","3: nose+cheeks, mouth+chin, nose+cheeks",3.0
1513,38208633,clothes_q11.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","3: eyes+eyebrows, nose+cheeks, eyes+eyebrows",3.0
1516,38208633,color_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1518,38208633,concerts_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","2: nose+cheeks, eyes+eyebrows, none",2.0
1521,38208633,date_birth_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1524,38208633,extrovertism_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1526,38208633,flight_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
1528,38208633,food_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1530,38208633,last_hour_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1532,38208633,movies_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1536,38208633,music_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1539,38208633,pets_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, mouth+chin",3.0
1541,38208633,smartphone_q1.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1543,38208633,sports_q11.avi,eyes+eyebrows,"eyes+eyebrows, nose+cheeks","3: eyes+eyebrows, nose+cheeks, eyes+eyebrows",3.0
1546,38208633,theatre_q1.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1548,38208633,tv_q11.avi,nose+cheeks,"nose+cheeks, eyes+eyebrows","3: nose+cheeks, eyes+eyebrows, nose+cheeks",3.0
1550,38208633,university_q11.avi,mouth+chin,"mouth+chin, nose+cheeks","3: mouth+chin, nose+cheeks, eyes+eyebrows",3.0
