,Participant,Stimulus,1st Region,2nd Region,3rd Region,length
695,24,extrovertism_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
696,24,flight_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
697,24,flight_q21.avi,mouth+chin,nose+cheeks,none,2.0
698,24,food_q11.avi,mouth+chin,none,none,1.0
699,24,food_q21.avi,mouth+chin,none,none,1.0
700,24,last_hour_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
701,24,last_hour_q21.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
702,24,movies_q11.avi,mouth+chin,none,none,1.0
703,24,movies_q21.avi,mouth+chin,none,none,1.0
704,24,movies_q31.avi,mouth+chin,none,none,1.0
705,24,movies_q4.avi,mouth+chin,none,none,1.0
706,24,music_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
707,24,music_q21.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
708,24,music_q31.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
709,24,pets_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
710,24,pets_q21.avi,mouth+chin,nose+cheeks,none,2.0
711,24,smartphone_q1.avi,mouth+chin,nose+cheeks,none,2.0
712,24,smartphone_q2.avi,nose+cheeks,none,none,1.0
713,24,sports_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
714,24,sports_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
715,24,sports_q31.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
716,24,theatre_q1.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
717,24,theatre_q2.avi,mouth+chin,nose+cheeks,none,2.0
718,24,tv_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
719,24,tv_q21.avi,mouth+chin,nose+cheeks,none,2.0
720,24,university_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
721,24,university_q22.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
722,24,university_q31.avi,mouth+chin,nose+cheeks,none,2.0
723,25,birth_city_q11.avi,eyes+eyebrows,mouth+chin,nose+cheeks,3.0
724,25,birth_city_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
725,25,birth_city_q31.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
726,25,books_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
727,25,books_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
728,25,books_q31.avi,mouth+chin,eyes+eyebrows,none,2.0
729,25,cars_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
730,25,cars_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
731,25,cars_q31.avi,mouth+chin,eyes+eyebrows,none,2.0
732,25,cleaning_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
733,25,cleaning_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
734,25,cleaning_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
735,25,clothes_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
736,25,clothes_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
737,25,clothes_q3.avi,mouth+chin,eyes+eyebrows,none,2.0
738,25,color_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
739,25,color_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
740,25,concerts_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
741,25,concerts_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
742,25,concerts_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
743,25,date_birth_q11.avi,mouth+chin,nose+cheeks,none,2.0
744,25,date_birth_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
745,25,date_birth_q3.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
746,25,extrovertism_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
747,25,extrovertism_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
748,25,flight_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
749,25,flight_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
750,25,food_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
751,25,food_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
752,25,last_hour_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
753,25,last_hour_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
754,25,movies_q11.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
755,25,movies_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
756,25,movies_q31.avi,mouth+chin,eyes+eyebrows,none,2.0
757,25,movies_q4.avi,nose+cheeks,eyes+eyebrows,none,2.0
758,25,music_q11.avi,nose+cheeks,mouth+chin,forehead,3.0
759,25,music_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
760,25,music_q31.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
761,25,pets_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
762,25,pets_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
763,25,smartphone_q1.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
764,25,smartphone_q2.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
765,25,sports_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
766,25,sports_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
767,25,sports_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
768,25,theatre_q1.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
769,25,theatre_q2.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
770,25,tv_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
771,25,tv_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
772,25,university_q11.avi,forehead,none,none,1.0
773,25,university_q22.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
774,25,university_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
775,26,birth_city_q11.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
776,26,birth_city_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
777,26,birth_city_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
778,26,books_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
779,26,books_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
780,26,books_q31.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
781,26,cars_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
782,26,cars_q21.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
783,26,cars_q31.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
784,26,cleaning_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
785,26,cleaning_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
786,26,cleaning_q31.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
787,26,clothes_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
788,26,clothes_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
789,26,clothes_q3.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
790,26,color_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
791,26,color_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
792,26,concerts_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
793,26,concerts_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
794,26,concerts_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
795,26,date_birth_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
796,26,date_birth_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
797,26,date_birth_q3.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
798,26,extrovertism_q11.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
799,26,extrovertism_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
800,26,flight_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
801,26,flight_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
802,26,food_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
803,26,food_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
804,26,last_hour_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
805,26,last_hour_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
806,26,movies_q11.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
807,26,movies_q21.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
808,26,movies_q31.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
809,26,movies_q4.avi,nose+cheeks,eyes+eyebrows,none,2.0
810,26,music_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
811,26,music_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
812,26,music_q31.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
813,26,pets_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
814,26,pets_q21.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
815,26,smartphone_q1.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
816,26,smartphone_q2.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
817,26,sports_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
818,26,sports_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
819,26,sports_q31.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
820,26,theatre_q1.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
821,26,theatre_q2.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
822,26,tv_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
823,26,tv_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
824,26,university_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
825,26,university_q22.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
826,26,university_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
827,27,birth_city_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
828,27,birth_city_q31.avi,mouth+chin,nose+cheeks,none,2.0
829,27,books_q11.avi,mouth+chin,nose+cheeks,none,2.0
830,27,books_q31.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
831,27,cars_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
832,27,cars_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
833,27,cars_q31.avi,mouth+chin,nose+cheeks,none,2.0
834,27,cleaning_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
835,27,cleaning_q21.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
836,27,cleaning_q31.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
837,27,clothes_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
838,27,clothes_q21.avi,mouth+chin,nose+cheeks,none,2.0
839,27,clothes_q3.avi,eyes+eyebrows,nose+cheeks,mouth+chin,3.0
840,27,color_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
841,27,color_q21.avi,mouth+chin,nose+cheeks,none,2.0
842,27,concerts_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
843,27,concerts_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
844,27,concerts_q31.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
845,27,date_birth_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
846,27,date_birth_q21.avi,nose+cheeks,mouth+chin,none,2.0
847,27,date_birth_q3.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
848,27,extrovertism_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
849,27,extrovertism_q21.avi,mouth+chin,nose+cheeks,none,2.0
850,27,flight_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
851,27,flight_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
852,27,food_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
853,27,food_q21.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
854,27,last_hour_q11.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
855,27,last_hour_q21.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
856,27,movies_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
857,27,movies_q21.avi,none,none,none,0.0
858,27,movies_q31.avi,mouth+chin,eyes+eyebrows,none,2.0
859,27,movies_q4.avi,mouth+chin,nose+cheeks,none,2.0
860,27,music_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
861,27,music_q21.avi,mouth+chin,nose+cheeks,none,2.0
862,27,music_q31.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
863,27,pets_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
864,27,pets_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
865,27,smartphone_q1.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
866,27,smartphone_q2.avi,mouth+chin,none,none,1.0
867,27,sports_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
868,27,sports_q21.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
869,27,sports_q31.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
870,27,theatre_q1.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
871,27,theatre_q2.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
872,27,tv_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
873,27,tv_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
874,27,university_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
875,27,university_q22.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
876,27,university_q31.avi,mouth+chin,nose+cheeks,none,2.0
877,28,birth_city_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
878,28,birth_city_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
879,28,birth_city_q31.avi,mouth+chin,eyes+eyebrows,none,2.0
880,28,books_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
881,28,books_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
882,28,books_q31.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
883,28,cars_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
884,28,cars_q21.avi,eyes+eyebrows,mouth+chin,eyes+eyebrows,3.0
885,28,cars_q31.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
886,28,cleaning_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
887,28,cleaning_q21.avi,eyes+eyebrows,none,none,1.0
888,28,cleaning_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
889,28,clothes_q11.avi,mouth+chin,eyes+eyebrows,none,2.0
890,28,clothes_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
891,28,clothes_q3.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
892,28,color_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
893,28,color_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
894,28,concerts_q11.avi,eyes+eyebrows,none,none,1.0
895,28,concerts_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
896,28,concerts_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
897,28,date_birth_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
898,28,date_birth_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
899,28,date_birth_q3.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
900,28,extrovertism_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
901,28,extrovertism_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
902,28,flight_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
903,28,flight_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
904,28,food_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
905,28,food_q21.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
906,28,last_hour_q11.avi,eyes+eyebrows,none,none,1.0
907,28,last_hour_q21.avi,eyes+eyebrows,none,none,1.0
908,28,movies_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
909,28,movies_q21.avi,eyes+eyebrows,nose+cheeks,none,2.0
910,28,movies_q31.avi,eyes+eyebrows,none,none,1.0
911,28,movies_q4.avi,nose+cheeks,eyes+eyebrows,none,2.0
912,28,music_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
913,28,music_q21.avi,eyes+eyebrows,mouth+chin,eyes+eyebrows,3.0
914,28,music_q31.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
915,28,pets_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
916,28,pets_q21.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
917,28,smartphone_q1.avi,nose+cheeks,eyes+eyebrows,none,2.0
918,28,smartphone_q2.avi,nose+cheeks,eyes+eyebrows,none,2.0
919,28,sports_q11.avi,eyes+eyebrows,none,none,1.0
920,28,sports_q21.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
921,28,sports_q31.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
922,28,theatre_q1.avi,eyes+eyebrows,none,none,1.0
923,28,theatre_q2.avi,nose+cheeks,eyes+eyebrows,none,2.0
924,28,tv_q11.avi,eyes+eyebrows,none,none,1.0
925,28,tv_q21.avi,mouth+chin,eyes+eyebrows,none,2.0
926,28,university_q11.avi,nose+cheeks,eyes+eyebrows,none,2.0
927,28,university_q22.avi,mouth+chin,eyes+eyebrows,none,2.0
928,28,university_q31.avi,mouth+chin,eyes+eyebrows,none,2.0
929,29,birth_city_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
930,29,birth_city_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
931,29,birth_city_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
932,29,books_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
933,29,books_q21.avi,mouth+chin,nose+cheeks,none,2.0
934,29,books_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
935,29,cars_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
936,29,cars_q21.avi,nose+cheeks,none,none,1.0
937,29,cars_q31.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
938,29,cleaning_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
939,29,cleaning_q21.avi,eyes+eyebrows,none,none,1.0
940,29,cleaning_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
941,29,clothes_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
942,29,clothes_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
943,29,clothes_q3.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
944,29,color_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
945,29,color_q21.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
946,29,concerts_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
947,29,concerts_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
948,29,concerts_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
949,29,date_birth_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
950,29,date_birth_q21.avi,mouth+chin,nose+cheeks,none,2.0
951,29,date_birth_q3.avi,nose+cheeks,none,none,1.0
952,29,extrovertism_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
953,29,extrovertism_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
954,29,flight_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
955,29,flight_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
956,29,food_q11.avi,mouth+chin,nose+cheeks,none,2.0
957,29,food_q21.avi,mouth+chin,nose+cheeks,none,2.0
958,29,last_hour_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
959,29,last_hour_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
960,29,movies_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
961,29,movies_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
962,29,movies_q31.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
963,29,movies_q4.avi,mouth+chin,nose+cheeks,none,2.0
964,29,music_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
965,29,music_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
966,29,music_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
967,29,pets_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
968,29,pets_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
969,29,smartphone_q1.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
970,29,smartphone_q2.avi,nose+cheeks,none,none,1.0
971,29,sports_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
972,29,sports_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
973,29,sports_q31.avi,nose+cheeks,eyes+eyebrows,none,2.0
974,29,theatre_q1.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
975,29,theatre_q2.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
976,29,tv_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
977,29,tv_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
978,29,university_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
979,29,university_q22.avi,mouth+chin,nose+cheeks,none,2.0
980,29,university_q31.avi,mouth+chin,nose+cheeks,none,2.0
981,30,birth_city_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
982,30,birth_city_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
983,30,birth_city_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
984,30,books_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
985,30,books_q21.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
986,30,books_q31.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
987,30,cars_q11.avi,eyes+eyebrows,nose+cheeks,eyes+eyebrows,3.0
988,30,cars_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
989,30,cars_q31.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
990,30,cleaning_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
991,30,cleaning_q21.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
992,30,cleaning_q31.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
993,30,clothes_q11.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
994,30,clothes_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
995,30,clothes_q3.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
996,30,color_q11.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
997,30,color_q21.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
998,30,concerts_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
999,30,concerts_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
1000,30,concerts_q31.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
1001,30,date_birth_q11.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
1002,30,date_birth_q21.avi,nose+cheeks,eyes+eyebrows,none,2.0
1003,30,date_birth_q3.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
1004,30,extrovertism_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
1005,30,extrovertism_q21.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
1006,30,flight_q11.avi,nose+cheeks,eyes+eyebrows,mouth+chin,3.0
1007,30,flight_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
1008,30,food_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
1009,30,food_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
1010,30,last_hour_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
1011,30,last_hour_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
1012,30,movies_q11.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
1013,30,movies_q21.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
1014,30,movies_q31.avi,eyes+eyebrows,mouth+chin,nose+cheeks,3.0
1015,30,movies_q4.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
1016,30,music_q11.avi,nose+cheeks,mouth+chin,none,2.0
1017,30,music_q21.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
1018,30,music_q31.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
1019,30,pets_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
1020,30,pets_q21.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
1021,30,smartphone_q1.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
1022,30,smartphone_q2.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
1023,30,sports_q11.avi,mouth+chin,nose+cheeks,eyes+eyebrows,3.0
1024,30,sports_q21.avi,nose+cheeks,mouth+chin,eyes+eyebrows,3.0
1025,30,sports_q31.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
1026,30,theatre_q1.avi,mouth+chin,eyes+eyebrows,mouth+chin,3.0
1027,30,theatre_q2.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
1028,30,tv_q11.avi,mouth+chin,eyes+eyebrows,nose+cheeks,3.0
1029,30,tv_q21.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
1030,30,university_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
1031,30,university_q22.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
1032,30,university_q31.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
1033,31,birth_city_q11.avi,nose+cheeks,none,none,1.0
1034,31,birth_city_q21.avi,nose+cheeks,mouth+chin,nose+cheeks,3.0
1035,31,birth_city_q31.avi,nose+cheeks,mouth+chin,none,2.0
1036,31,books_q11.avi,nose+cheeks,mouth+chin,none,2.0
1037,31,books_q21.avi,nose+cheeks,none,none,1.0
1038,31,books_q31.avi,nose+cheeks,mouth+chin,none,2.0
1039,31,cars_q11.avi,nose+cheeks,eyes+eyebrows,nose+cheeks,3.0
1040,31,cars_q21.avi,nose+cheeks,mouth+chin,none,2.0
1041,31,cars_q31.avi,nose+cheeks,mouth+chin,none,2.0
1042,31,cleaning_q11.avi,mouth+chin,nose+cheeks,mouth+chin,3.0
1043,31,cleaning_q21.avi,mouth+chin,nose+cheeks,none,2.0
